season,team,game_state,minutes,total_game_time,game_state_percentage,goals,total_goals,goals_percentage,xG,total_xG,xG_percentage,goals_against,total_goals_against,goals_against_percentage,xGA,total_xGA,xGA_percentage
2023,Tottenham,Winning (2+ goals),414,3702,11.183144246353322,8,74,10.81081081081081,9.635498030111194,78.757495818194,12.234388523924181,6,61,9.836065573770492,6.464999972376972,72.19683226663619,8.954686472254817
2023,Tottenham,Losing (2+ goals),309,3702,8.346839546191248,6,74,8.108108108108109,7.67782197939232,78.757495818194,9.748687283196533,9,61,14.754098360655737,8.274267938919365,72.19683226663619,11.460707733493031
2024,Arsenal,Drawing,2033,3641,55.83630870639934,36,69,52.17391304347826,38.67380937188864,77.59748598001897,49.83899785341884,11,34,32.35294117647059,16.503463652916253,40.380906709469855,40.86947272297373
2024,Arsenal,Winning (1 goal),929,3641,25.514968415270527,15,69,21.73913043478261,22.687035272829235,77.59748598001897,29.236817386933193,16,34,47.05882352941176,15.940488375723362,40.380906709469855,39.475310671974356
2024,Arsenal,Winning (2+ goals),362,3641,9.9423235374897,10,69,14.492753623188406,9.267295516096056,77.59748598001897,11.942778041136984,5,34,14.705882352941178,4.665715465322137,40.380906709469855,11.554261272265997
2024,Arsenal,Losing (1 goal),290,3641,7.964844822850865,7,69,10.144927536231885,5.993482302874327,77.59748598001897,7.723809898193896,2,34,5.88235294117647,3.09328337199986,40.380906709469855,7.660262297365512
2024,Arsenal,Losing (2+ goals),27,3641,0.7415545179895633,1,69,1.4492753623188406,0.975863516330719,77.59748598001897,1.2575968203170909,0,34,0.0,0.1779558435082435,40.380906709469855,0.4406930354204021
2024,Chelsea,Drawing,1613,3660,44.07103825136612,31,64,48.4375,33.805082496255636,77.3913939697668,43.680673990006824,19,43,44.18604651162791,20.53798765782267,54.46499918960035,37.7085981151437
2024,Chelsea,Winning (1 goal),940,3660,25.683060109289617,13,64,20.3125,19.654139653779566,77.3913939697668,25.395769019818303,11,43,25.581395348837212,17.758939172141254,54.46499918960035,32.60614970417952
2024,Chelsea,Losing (1 goal),579,3660,15.819672131147541,10,64,15.625,8.620841523632407,77.3913939697668,11.139276709501017,7,43,16.27906976744186,7.085686021484435,54.46499918960035,13.00961374628532
2024,Chelsea,Winning (2+ goals),404,3660,11.03825136612022,8,64,12.5,12.876835935749114,77.3913939697668,16.638588963495724,5,43,11.627906976744185,7.372988914139569,54.46499918960035,13.537113786549696
